"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","20","Invalid_Cmdlet","5000","1","MoveStatusMoveState is not a valid command name.","MoveStatusMoveState               : PreparePending","Check the spell of MoveStatusMoveState."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","21","Invalid_Cmdlet","5000","1","Name is not a valid command name.","Name                              : PSDemoVM","Check the spell of Name."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","22","Invalid_Cmdlet","5000","1","ProvisioningState is not a valid command name.","ProvisioningState                 : Succeeded","Check the spell of ProvisioningState."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","23","Invalid_Cmdlet","5000","1","ResourceSetting is not a valid command name.","ResourceSetting                   : Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20230801.VirtualMachineResourceSettings","Check the spell of ResourceSetting."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","24","Invalid_Cmdlet","5000","1","SourceId is not a valid command name.","SourceId                          : /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/PSDemoRM/providers/Microsoft.Compute/virtualMachines/PSDemoVM","Check the spell of SourceId."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","25","Invalid_Cmdlet","5000","1","SourceResourceSetting is not a valid command name.","SourceResourceSetting             : Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20230801.VirtualMachineResourceSettings","Check the spell of SourceResourceSetting."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","26","Invalid_Cmdlet","5000","1","SystemDataCreatedAt is not a valid command name.","SystemDataCreatedAt               :","Check the spell of SystemDataCreatedAt."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","27","Invalid_Cmdlet","5000","1","SystemDataCreatedBy is not a valid command name.","SystemDataCreatedBy               :","Check the spell of SystemDataCreatedBy."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","28","Invalid_Cmdlet","5000","1","SystemDataCreatedByType is not a valid command name.","SystemDataCreatedByType           :","Check the spell of SystemDataCreatedByType."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","29","Invalid_Cmdlet","5000","1","SystemDataLastModifiedAt is not a valid command name.","SystemDataLastModifiedAt          :","Check the spell of SystemDataLastModifiedAt."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","30","Invalid_Cmdlet","5000","1","SystemDataLastModifiedBy is not a valid command name.","SystemDataLastModifiedBy          :","Check the spell of SystemDataLastModifiedBy."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","31","Invalid_Cmdlet","5000","1","SystemDataLastModifiedByType is not a valid command name.","SystemDataLastModifiedByType      :","Check the spell of SystemDataLastModifiedByType."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","32","Invalid_Cmdlet","5000","1","TargetId is not a valid command name.","TargetId                          :","Check the spell of TargetId."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","4","Invalid_Cmdlet","5000","1","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/PSDemoRM/providers/Microsoft.Network/networkInterfaces/psdemov is not a valid command name.","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/PSDemoRM/providers/Microsoft.Network/networkInterfaces/psdemov","Check the spell of /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/PSDemoRM/providers/Microsoft.Network/networkInterfaces/psdemov."
"Az.ResourceMover","Add-AzResourceMoverMoveResource","3","5","Invalid_Cmdlet","5000","1","m111 is not a valid command name.","m111, /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/PSDemoRM","Check the spell of m111."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","3","Invalid_Cmdlet","5000","1","AdditionalInfo is not a valid command name.","AdditionalInfo : {Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20191001Preview.OperationErrorAdditionalInfo}","Check the spell of AdditionalInfo."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","4","Invalid_Cmdlet","5000","1","Code is not a valid command name.","Code           : MoveCollectionMissingRequiredDependentResources","Check the spell of Code."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","5","Invalid_Cmdlet","5000","1","Detail is not a valid command name.","Detail         : {}","Check the spell of Detail."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","6","Invalid_Cmdlet","5000","1","EndTime is not a valid command name.","EndTime        : 2/9/2021 9:04:15 AM","Check the spell of EndTime."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","7","Capitalization_Conventions_Violated","5101","1","Id doesn't follow the Capitalization Conventions.","Id             : /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/RegionMoveRG-centralus-westcentralus/providers/Microsoft.Migr","Check the Capitalization Conventions. Suggest format: id.exe"
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","8","Invalid_Cmdlet","5000","1","ate/MoveCollections/PS-centralus-westcentralus-demoRMS/12d055bd-ac52-427f-8b05-b4b21c4b51e8 is not a valid command name.","ate/MoveCollections/PS-centralus-westcentralus-demoRMS/12d055bd-ac52-427f-8b05-b4b21c4b51e8","Check the spell of ate/MoveCollections/PS-centralus-westcentralus-demoRMS/12d055bd-ac52-427f-8b05-b4b21c4b51e8."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","9","Invalid_Cmdlet","5000","1","Message is not a valid command name.","Message        : The operation has failed as required move resources are missing from the input.","Check the spell of Message."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","10","Invalid_Cmdlet","5000","1","Possible is not a valid command name.","Possible Causes: Dependent resources are missing from the input.","Check the spell of Possible."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","11","Invalid_Cmdlet","5000","1","Recommended is not a valid command name.","Recommended Action: Retry the operation with all required resources, if the issue persist contact support.","Check the spell of Recommended."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","13","Invalid_Cmdlet","5000","1","Name is not a valid command name.","Name           : 12d055bd-ac52-427f-8b05-b4b21c4b51e8","Check the spell of Name."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","14","Invalid_Cmdlet","5000","1","Property is not a valid command name.","Property       : Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Any","Check the spell of Property."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","15","Invalid_Cmdlet","5000","1","StartTime is not a valid command name.","StartTime      : 2/9/2021 9:04:14 AM","Check the spell of StartTime."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","16","Invalid_Cmdlet","5000","1","Status is not a valid command name.","Status         : Failed","Check the spell of Status."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","19","Invalid_Cmdlet","5000","1","MoveCollectionMissingRequiredDependentResources is not a valid command name.","MoveCollectionMissingRequiredDependentResources","Check the spell of MoveCollectionMissingRequiredDependentResources."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","23","Invalid_Cmdlet","5000","1","SourceId is not a valid command name.","SourceId","Check the spell of SourceId."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","25","Invalid_Cmdlet","5000","1","subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networkinterfaces/psdemovm111 is not a valid command name.","subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networkinterfaces/psdemovm111","Check the spell of subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networkinterfaces/psdemovm111."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","26","Invalid_Cmdlet","5000","1","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/psdemorm/providers/Microsoft.Network/virtualNetworks/psdemorm-vnet is not a valid command name.","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/psdemorm/providers/Microsoft.Network/virtualNetworks/psdemorm-vnet","Check the spell of /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourceGroups/psdemorm/providers/Microsoft.Network/virtualNetworks/psdemorm-vnet."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","27","Invalid_Cmdlet","5000","1","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networksecuritygroups/psdemovm-nsg is not a valid command name.","/subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networksecuritygroups/psdemovm-nsg","Check the spell of /subscriptions/xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx/resourcegroups/psdemorm/providers/microsoft.network/networksecuritygroups/psdemovm-nsg."
"Az.ResourceMover","Invoke-AzResourceMoverPrepare","1","3","Invalid_Cmdlet","5000","1","Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20191001Preview.OperationErrorAdditionalInfo is not a valid command name.","Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20191001Preview.OperationErrorAdditionalInfo","Check the spell of Microsoft.Azure.PowerShell.Cmdlets.ResourceMover.Models.Api20191001Preview.OperationErrorAdditionalInfo."
